year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
2010-03-01,25.225806451612904,30.963564516129033,18.411951612903223,23.529961903225807,33.02571780645161,20.068302741935483,25.094807967741936,12.05757605734767,9.309750241935484,1.1612902774193548,1.1612902774193548,3.3548387096774195,12.78086764516129,37.30064406451613,274.9147053419355,19.824193548387097,4.475802738709678,3.0,2010.0
2010-04-01,46.6,31.492166666666666,21.822166666666664,25.813763833333333,36.25385816666667,25.64723713333333,29.814783733333332,12.461582101851853,10.406824611111112,5.00000002,5.00000002,5.833333333333333,9.701939993333333,29.891999366666663,229.77550963333334,20.752666666666666,4.497830436666666,4.0,2010.0
2010-05-01,46.25806451612903,30.06679025806452,21.75872580645161,25.187152516129032,34.501609096774196,25.73369335483871,29.225397322580644,12.798531872759856,9.289673146953405,7.932258283870968,7.932258283870968,7.741935483870968,10.926054629032258,34.9083865483871,158.72219121612903,18.659354838709678,4.039650212903226,5.0,2010.0
2010-06-01,51.93333333333333,29.088833266666665,21.21216666666667,24.4132079,34.37788533333333,24.915854233333334,28.650852233333335,12.965699203703704,10.52227325925926,4.636666673333334,4.636666673333334,6.033333333333333,9.274563183333333,31.487999199999997,135.84275039,20.564666666666664,4.153767153333333,6.0,2010.0
2010-07-01,57.70967741935484,28.518403225806452,20.740983870967742,23.754424967741933,33.901234225806455,24.29525270967742,27.943798032258066,12.884589578853046,10.232058539426523,7.554838735483871,7.554838735483871,7.580645161290323,8.395349596774192,29.90322548387097,158.19360825161291,19.53258064516129,3.9194267967741934,7.0,2010.0
2010-08-01,60.16129032258065,28.663564516129032,20.997435483870966,23.827744774193548,34.5293934516129,24.70478574193548,28.331117741935483,12.593616290322581,9.307192231182796,11.367741732258065,11.367741732258065,9.096774193548388,7.778256954838709,28.486450903225805,132.6576685,18.509032258064515,3.7304008741935486,8.0,2010.0
2010-09-01,56.13333333333333,27.987166666666667,20.872166666666665,23.487305433333333,33.494090166666666,24.386695200000002,27.632164666666664,12.209396555555555,9.843383898148147,10.930000156666667,10.930000156666667,8.733333333333333,9.127689746666666,31.41599923333333,172.1282665,18.828666666666667,3.71210409,9.0,2010.0
2010-10-01,50.61290322580645,25.266790322580643,18.39259674193548,21.245956967741936,27.653283290322584,20.792623677419353,23.734715645161288,11.80822883512545,8.56506914874552,2.754838633870968,2.754838633870968,7.032258064516129,10.774307554838709,31.552257806451614,293.52861612903223,14.496774193548386,2.860242235483871,10.0,2010.0
2010-11-01,40.06666666666667,25.702166666666667,18.0705,21.207513633333335,27.89258906666667,20.2846618,23.45275015,11.463305555555555,8.894196425925925,2.1900000166666667,2.1900000166666667,6.333333333333333,9.75063173,28.259999366666666,299.51733686666665,14.310666666666666,2.884798653333333,11.0,2010.0
2010-12-01,38.193548387096776,23.82485483870968,15.452274193548385,18.75549987096774,24.481449322580644,16.310645451612903,19.56147564516129,11.287982912186381,8.622733449820789,1.7419354774193547,1.7419354774193547,6.258064516129032,10.835800354838709,32.29548338709677,302.02659954838714,13.480645161290322,2.6747345096774193,12.0,2010.0
